id,images/0,text,likes,replies,retweets,quotes,timestamp,url
1.17141953138391E+018,https://pbs.twimg.com/media/EEG32p7XsAIKJw7.jpg,WOULD YOU RATHER fight ONE horse-sized @LilNasX or ONE HUNDRED panini-sized paninis????   🤔 #everyday,8918,55,523,23,2019-09-10T13:45:00.000Z,https://twitter.com/beeple/status/1171419531383910400
1.17120407727714E+018,https://pbs.twimg.com/media/EECgS_zUEAg3as1.jpg,"if you ever get a chance to go see this...... FUCKING GO.

SO amazing!!!!!   ⚡️⚡️⚡️💥⚡️⚡️⚡️",115,3,4,0,2019-09-09T23:29:00.000Z,https://twitter.com/beeple/status/1171204077277143040
1.17090119520614E+018,https://pbs.twimg.com/media/ED_gbjRW4AcvWvI.jpg,#everyday #cinema4d - HARD LANDING,1073,7,115,1,2019-09-09T03:26:00.000Z,https://twitter.com/beeple/status/1170901195206139904
1.17038175088481E+018,https://pbs.twimg.com/media/ED4H_8CWkAEFMxl.jpg,hinelfaghghghgjh   #everyday,515,9,44,2,2019-09-07T17:02:00.000Z,https://twitter.com/beeple/status/1170381750884810752
1.170196074189E+018,https://pbs.twimg.com/media/ED1fIGNW4AIAiiv.jpg,#everyday - KIM JONG-UN CYBERNETIC FUCK FARM,486,17,78,8,2019-09-07T04:44:00.000Z,https://twitter.com/beeple/status/1170196074189000704
1.16981131924522E+018,https://pbs.twimg.com/media/EDwBMWUXkAAEjiM.jpg,#everyday #cinema4d - KEEP SEARCHING,592,5,76,2,2019-09-06T03:15:00.000Z,https://twitter.com/beeple/status/1169811319245221890
1.16961682990136E+018,https://pbs.twimg.com/media/EDly-slXYAA40sn.jpg,"hey all!   just want to give shout out to this event as i think it's gonna be super dope and a great alternative to the usual conference.  they have so many amazing speakers, and i think will be awesome way to unplug and recharge yoself!!! 

get yo tix now!!!!!!!1   🔥🌲🔥",22,1,3,0,2019-09-05T14:22:00.000Z,https://twitter.com/beeple/status/1169616829901357056
1.16945742159037E+018,https://pbs.twimg.com/media/EDq_UwDWsAE4jSE.jpg,#everyday #cinema4d - i've never actually played pokemon but i assume this is how it works.,1718,20,265,11,2019-09-05T03:49:00.000Z,https://twitter.com/beeple/status/1169457421590368256
1.16922976207158E+018,,"TORONTO!!!   LAST DAY to see the first ever exhibition of the first 12 years of everydays.🙏🙏🙏
northerncontemporarygallery.…",168,0,11,3,2019-09-04T12:44:00.000Z,https://twitter.com/beeple/status/1169229762071584769
1.16908843981332E+018,https://pbs.twimg.com/media/EDlvvTjXYAAUQcl.jpg,#everyday #cinema4d - GOOD CATCH,1434,10,192,5,2019-09-04T03:22:00.000Z,https://twitter.com/beeple/status/1169088439813320705
1.16905110465248E+018,https://pbs.twimg.com/media/EDkCJeaWwAEWpJT.jpg,now that c4d is 21 years old.... indica or sativa?? #stayinschoolofmotionkids #hugsnotdrugs,112,9,3,0,2019-09-04T00:54:00.000Z,https://twitter.com/beeple/status/1169051104652484608
1.16895392974239E+018,https://pbs.twimg.com/media/EDjPHtrXYAE1RKR.jpg,R21 OUT NOW !!!!!!!!!!11111111111111   🥳💥🔥⚡️🌈🎉🎁🥳💥🔥⚡️🌈🎉🎁🥳💥🔥⚡️🌈🎉🎁🥳💥🔥⚡️🌈🎉🎁🥳💥🔥⚡️🌈🎉🎁🥳💥🔥⚡️🌈🎉🎁🥳💥🔥⚡️🌈🎉🎁🥳💥🔥⚡️🌈🎉🎁🥳💥🔥⚡️🌈🎉🎁🍆🥳💥🔥⚡️🌈🎉🎁🥳💥🔥⚡️🌈🎉🎁🥳💥🔥⚡️🌈🎉🎁🥳💥🔥⚡️🌈🎉🎁🥳💥🔥⚡️🌈🎉🎁🥳💥🔥⚡️🌈🎉🎁🥳💥🔥⚡️🌈🎉🎁🥳💥🔥⚡️🌈🎉🎁,93,0,4,0,2019-09-03T18:28:00.000Z,https://twitter.com/beeple/status/1168953929742389248
1.16895317648733E+018,,true story!!  😍😍😍🙏😍😍😍,350,12,24,0,2019-09-03T18:25:00.000Z,https://twitter.com/beeple/status/1168953176487333889
1.16872852554271E+018,https://pbs.twimg.com/media/EDgoZgvWkAEO_kP.jpg,#everyday #cinema4d - HILLRAISER VS. THE BERNIE BROS,634,11,67,4,2019-09-03T03:32:00.000Z,https://twitter.com/beeple/status/1168728525542711296
1.16836803128798E+018,https://pbs.twimg.com/media/EDbgh_RX4AATUov.jpg,#everyday #cinema4d - TOWER OF SOLACE,753,5,104,2,2019-09-02T03:40:00.000Z,https://twitter.com/beeple/status/1168368031287980032
1.16797733049045E+018,,BUZZ GIRTHYEAR #everydays,944,57,137,25,2019-09-01T01:47:00.000Z,https://twitter.com/beeple/status/1167977330490449920
