id,images/0,text,likes,replies,retweets,quotes,timestamp,url
1.10E+18,https://pbs.twimg.com/media/D1MN4UKWoAAEvSj.jpg,#everyday #cinema4d - BINARY ORTHODOX,495,1,49,2,2019-03-09T04:47:00.000Z,https://twitter.com/beeple/status/1104242277604569088
1.10E+18,https://pbs.twimg.com/media/D1G7fpwUwAAONrh.jpg,#everyday #cinema4d - OFF WHITE,954,9,121,3,2019-03-08T04:08:00.000Z,https://twitter.com/beeple/status/1103870022848471041
1.10E+18,https://pbs.twimg.com/media/D1B2msyXcAAA_Kc.jpg,#everyday #cinema4d - PURPLE RAIN -- super inspired by ya boy @liamwong   💜💜💜,3210,21,548,14,2019-03-07T04:28:00.000Z,https://twitter.com/beeple/status/1103512621519720453
1.10E+18,https://pbs.twimg.com/media/D08zJu2WoAEfCLc.jpg,#everyday #cinema4d - LIL' HELP,689,4,61,3,2019-03-06T04:53:00.000Z,https://twitter.com/beeple/status/1103156721479049216
1.10E+18,https://pbs.twimg.com/media/D03aVQcX0AAuj_G.jpg,#everyday #cinema4d - DIESEL POWER,557,9,54,0,2019-03-05T03:49:00.000Z,https://twitter.com/beeple/status/1102778081553670150
1.10E+18,https://pbs.twimg.com/media/D0ydPR8X0AAlCAy.jpg,#everyday #cinema4d - COLOR DODGE,1774,14,258,12,2019-03-04T04:41:00.000Z,https://twitter.com/beeple/status/1102428947445440513
1.10E+18,https://pbs.twimg.com/media/D0tDQQLWkAAgv2w.jpg,#everyday #cinema4d - RETRIBUTE,1323,20,152,1,2019-03-03T03:35:00.000Z,https://twitter.com/beeple/status/1102049951243218945
1.10E+18,https://pbs.twimg.com/media/D0nr7RtXgAA5CoM.jpg,fuck yea!  can’t wait!!!! 💋💯💋,31,2,2,0,2019-03-02T18:02:00.000Z,https://twitter.com/beeple/status/1101905509412683776
1.10E+18,https://pbs.twimg.com/media/D0nunyEXQAA7IlT.jpg,#everyday #cinema4d - HOMAGE,1208,3,173,1,2019-03-02T02:46:00.000Z,https://twitter.com/beeple/status/1101675072564224010
1.10E+18,https://pbs.twimg.com/media/D0i8d9OX4AAedCP.jpg,#everyday #cinema4d -  NEW YORK CITY 2281,758,4,85,2,2019-03-01T04:30:00.000Z,https://twitter.com/beeple/status/1101339007445807105
